"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Georgia"	"13"	20	8245	2.47
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Illinois"	"17"	35	12595	2.75
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Indiana"	"18"	11	9858	1.13 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Kentucky"	"21"	13	6641	1.99 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Louisiana"	"22"	12	5239	2.35 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Maryland"	"24"	14	4696	2.98 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Michigan"	"26"	32	12385	2.60
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Minnesota"	"27"	10	8350	1.20 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Missouri"	"29"	15	9101	1.68 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"New York"	"36"	27	14814	1.83
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Ohio"	"39"	41	15615	2.60
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Oregon"	"41"	10	4649	2.17 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Pennsylvania"	"42"	30	14640	2.06
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"South Carolina"	"45"	11	4813	2.29 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Tennessee"	"47"	10	7803	1.28 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Texas"	"48"	39	20217	1.93
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Washington"	"53"	10	8207	1.22 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2010"	"2010"	"Wisconsin"	"55"	12	8128	1.48 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Alabama"	"01"	14	5419	2.58 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Arizona"	"04"	13	6038	2.15 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"California"	"06"	25	19375	1.29
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Florida"	"12"	21	14131	1.49
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Georgia"	"13"	15	8641	1.75 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Illinois"	"17"	26	12529	2.09
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Indiana"	"18"	21	10013	2.12
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Iowa"	"19"	11	5467	2.01 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Kentucky"	"21"	12	6709	1.79 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Louisiana"	"22"	10	5204	2.00 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Michigan"	"26"	33	12135	2.72
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Minnesota"	"27"	12	8095	1.48 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Missouri"	"29"	12	8940	1.35 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"New York"	"36"	27	15177	1.79
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"North Carolina"	"37"	17	9775	1.75 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Ohio"	"39"	36	15733	2.27
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Oklahoma"	"40"	13	5305	2.48 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Pennsylvania"	"42"	44	14802	2.98
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Tennessee"	"47"	20	8062	2.48
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Texas"	"48"	41	20143	2.02
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Utah"	"49"	12	7219	1.66 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Virginia"	"51"	10	8505	1.18 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2011"	"2011"	"Wisconsin"	"55"	18	8247	2.18 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Alabama"	"01"	13	5400	2.41 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Arkansas"	"05"	12	3813	3.17 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"California"	"06"	30	19027	1.57
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Colorado"	"08"	10	5666	1.76 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Florida"	"12"	23	14197	1.63
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Georgia"	"13"	15	8534	1.78 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Illinois"	"17"	25	12067	2.08
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Indiana"	"18"	20	9901	2.04
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Kansas"	"20"	11	4811	2.29 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Kentucky"	"21"	27	6793	3.98
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Maryland"	"24"	11	4731	2.33 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Michigan"	"26"	27	12184	2.22
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Missouri"	"29"	15	8844	1.71 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"New York"	"36"	28	14605	1.93
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"North Carolina"	"37"	23	9550	2.41
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Ohio"	"39"	44	15610	2.80
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Pennsylvania"	"42"	31	14599	2.15
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Tennessee"	"47"	10	8057	1.24 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Texas"	"48"	22	20390	1.09
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Virginia"	"51"	12	8552	1.41 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Washington"	"53"	14	8281	1.69 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2012"	"2012"	"Wisconsin"	"55"	22	7958	2.76
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Alabama"	"01"	13	5479	2.37 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Arkansas"	"05"	12	3747	3.21 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"California"	"06"	42	18754	2.24
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Florida"	"12"	24	14245	1.68
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Georgia"	"13"	13	8599	1.52 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Illinois"	"17"	18	11647	1.55 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Indiana"	"18"	28	9990	2.83
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Kentucky"	"21"	10	6653	1.52 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Maryland"	"24"	10	4551	2.20 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Massachusetts"	"25"	11	5203	2.14 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Michigan"	"26"	27	12007	2.25
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Minnesota"	"27"	10	7921	1.26 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Missouri"	"29"	16	8905	1.80 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"New York"	"36"	29	14476	2.02
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"North Carolina"	"37"	23	9641	2.39
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Ohio"	"39"	36	15747	2.26
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Oregon"	"41"	11	4662	2.36 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Pennsylvania"	"42"	32	14313	2.25
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"South Carolina"	"45"	11	4916	2.24 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Texas"	"48"	44	20563	2.12
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Utah"	"49"	11	6672	1.65 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Virginia"	"51"	20	8389	2.40
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Washington"	"53"	11	7916	1.39 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Wisconsin"	"55"	13	7898	1.65 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Alabama"	"01"	10	5590	1.80 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Arizona"	"04"	18	5768	3.14 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"California"	"06"	41	18778	2.18
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Florida"	"12"	23	14861	1.55
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Georgia"	"13"	19	8964	2.13 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Illinois"	"17"	31	11792	2.63
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Indiana"	"18"	21	10128	2.09
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Louisiana"	"22"	11	5396	2.04 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Massachusetts"	"25"	10	5185	1.94 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Michigan"	"26"	27	12466	2.17
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Minnesota"	"27"	15	7856	1.91 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Missouri"	"29"	17	8800	1.96 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"New Jersey"	"34"	10	5602	1.83 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"New York"	"36"	22	14891	1.48
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"North Carolina"	"37"	36	9948	3.63
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Ohio"	"39"	33	15900	2.09
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Oklahoma"	"40"	21	5298	3.96
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Pennsylvania"	"42"	34	14420	2.38
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Tennessee"	"47"	13	8135	1.60 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Texas"	"48"	31	21072	1.46
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Virginia"	"51"	14	8409	1.62 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Washington"	"53"	15	8371	1.79 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Wisconsin"	"55"	18	7743	2.32 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Alabama"	"01"	15	5744	2.61 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Arizona"	"04"	17	5609	3.05 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Arkansas"	"05"	10	3993	2.50 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"California"	"06"	28	18145	1.52
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Colorado"	"08"	11	5626	1.96 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Florida"	"12"	32	15218	2.10
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Georgia"	"13"	20	9059	2.21
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Illinois"	"17"	23	11635	1.99
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Indiana"	"18"	21	9948	2.14
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Kansas"	"20"	14	4496	3.11 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Kentucky"	"21"	15	7062	2.17 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Michigan"	"26"	21	12489	1.68
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Missouri"	"29"	22	8840	2.50
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"New Jersey"	"34"	10	5577	1.85 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"New York"	"36"	21	14278	1.49
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"North Carolina"	"37"	31	9839	3.16
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Ohio"	"39"	30	15913	1.90
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Oklahoma"	"40"	14	5288	2.65 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Oregon"	"41"	10	4604	2.17 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Pennsylvania"	"42"	29	14309	2.04
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Tennessee"	"47"	16	8413	1.92 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Texas"	"48"	30	21100	1.42
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Virginia"	"51"	13	8342	1.56 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Washington"	"53"	15	8145	1.84 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"West Virginia"	"54"	14	2845	4.98 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Wisconsin"	"55"	10	7804	1.28 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Alabama"	"01"	13	5629	2.31 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Arizona"	"04"	11	5431	2.04 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"California"	"06"	23	17241	1.34
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Florida"	"12"	26	14763	1.76
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Georgia"	"13"	22	8805	2.51
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Illinois"	"17"	14	11278	1.24 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Indiana"	"18"	21	9907	2.13
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Iowa"	"19"	12	5412	2.22 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Kentucky"	"21"	11	6960	1.64 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Massachusetts"	"25"	10	4831	2.07 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Michigan"	"26"	23	12263	1.88
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Missouri"	"29"	14	8787	1.59 (Unreliable)
